"ID","sex","birthday","natalPride","lastSeenDate","lastSeenStatus","deathOccasion","captureOccasion","captureDate","captureBegin","captureNorth","captureEast","season","year","habitat","habitatCode","age","stage","stageNb","group","survival","reproduction","reproStage","cubs","nb_af_pride","coal_size","nb_nm_coal_hr"
"ID859","M","2001-02-15","PN","2011-10-30",NA,NA,37,"2002-11-15","10:51:00",9713790,700010,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID860","F","2001-02-15","PN","2010-04-12",NA,NA,37,"2002-11-15","10:51:00",9713790,700010,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID862","F","2001-02-15","PN","2008-05-09","D",48,37,"2002-11-15","10:51:00",9713790,700010,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID863","M","2001-02-15","PN","2010-10-28","D",53,37,"2002-11-15","10:51:00",9713790,700010,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID864","M","2001-02-15","PN","2005-07-20",NA,NA,37,"2002-11-15","10:51:00",9713790,700010,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID865","M","2001-02-15","PN","2005-05-12",NA,NA,37,"2002-11-15","10:51:00",9713790,700010,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID861","M","2001-02-15","PN","2011-04-03",NA,NA,37,"2002-11-15","08:17:00",9713170,700320,"wet",2003,"grassland",0,22,"SA2",2,"GRP195",1,NA,NA,NA,4,NA,2
"ID468","M","1997-07-15","UNK","2003-06-14",NA,NA,37,"2002-11-15","10:00:00",9703350,713860,"wet",2003,"grassland",0,65,"NM",8,"GRP126",0,NA,NA,NA,NA,1,NA
"ID508","M","1996-07-15","UNK","2003-10-06",NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,77,"RM",9,"GRP142",1,NA,NA,NA,6,2,1
"ID1310","M","1996-07-15","UNK","2003-10-06",NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,77,"RM",9,"GRP142",1,NA,NA,NA,6,2,1
"ID893","F","1990-08-15","S#","2005-10-25",NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,148,"AF",3,"GRP209",1,0,"NR",NA,6,NA,2
"ID922","F","1997-07-15","S#","2013-07-17",NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,65,"AF",3,"GRP209",1,0,"NR",NA,6,NA,2
"ID925","F","1997-07-15","S#","2013-06-08","D",58,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,65,"AF",3,"GRP209",1,NA,"RAF_2",NA,6,NA,2
"ID926","F","1997-07-15","S#","2009-07-18",NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,65,"AF",3,"GRP209",1,NA,"NR",0,6,NA,2
"ID927","F","2000-06-15","S#",NA,NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,30,"AF",3,"GRP209",1,0,"NR",NA,6,NA,2
"ID928","F","2000-06-15","S#",NA,NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,30,"AF",3,"GRP209",1,0,"NR",NA,6,NA,2
"ID931","F","2002-03-15","S#",NA,NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,9,"J",12,"GRP209",1,NA,NA,NA,6,NA,2
"ID932","M","2002-03-15","S#","2006-01-25",NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,9,"J",12,"GRP209",1,NA,NA,NA,6,NA,2
"ID933","F","2002-08-15","S#",NA,NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,4,"C",12,"GRP209",1,NA,NA,NA,6,NA,2
"ID934","F","2002-08-15","S#",NA,NA,NA,37,"2002-11-15","05:30:00",9696030,706820,"wet",2003,"grassland",0,4,"C",12,"GRP209",1,NA,NA,NA,6,NA,2
"ID930","M","2001-04-15","S#","2006-03-17",NA,NA,37,"2002-11-15","17:43:00",9689640,720640,"wet",2003,"grassland",0,20,"SA2",2,"GRP209",1,NA,NA,NA,6,NA,2
"ID715","F","1996-04-15","N3","2004-03-19","D",40,37,"2002-11-15","08:40:00",9701160,727180,"wet",2003,"grassland",0,80,"AF",3,"GRP216",1,0,"NR",NA,2,NA,2
"ID718","F","1996-07-15","N3","2009-06-12","D",50,37,"2002-11-15","08:40:00",9701160,727180,"wet",2003,"grassland",0,77,"AF",3,"GRP216",1,0,"NR",NA,2,NA,2
"ID990","F","1992-09-15","SB","2004-09-03",NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,123,"AF",3,"GRP221",1,0,"NR",NA,4,NA,2
"ID1000","F","1997-06-15","SB","2012-06-02",NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,66,"AF",3,"GRP221",1,0,"NR",NA,4,NA,2
"ID1004","F","1997-07-15","SB","2006-10-13",NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,65,"AF",3,"GRP221",1,0,"NR",NA,4,NA,2
"ID1006","M","2002-02-15","SB","2006-03-28",NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,10,"J",12,"GRP221",1,NA,NA,NA,4,NA,2
"ID1007","M","2002-02-15","SB","2006-03-28",NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,10,"J",12,"GRP221",1,NA,NA,NA,4,NA,2
"ID1008","M","2002-02-15","SB","2006-03-28",NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,10,"J",12,"GRP221",1,NA,NA,NA,4,NA,2
"ID1009","F","2002-02-15","SB",NA,NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,10,"J",12,"GRP221",1,NA,NA,NA,4,NA,2
"ID1010","F","2002-02-15","SB",NA,NA,NA,37,"2002-11-15","10:53:00",9704500,718960,"wet",2003,"grassland",0,10,"J",12,"GRP221",1,NA,NA,NA,4,NA,2
"ID993","F","1992-10-15","SB","2005-11-21",NA,NA,37,"2002-11-15","11:48:00",9704380,718940,"wet",2003,"grassland",0,122,"AF",3,"GRP221",1,1,"NR",0,4,NA,2
"ID616","F","1999-09-15","MK","2014-01-24","D",60,37,"2002-11-15","12:20:00",9716030,708030,"wet",2003,"grassland",0,39,"AF",3,"GRP243",1,0,"NR",NA,3,NA,2
"ID631","F","1989-02-15","MK","2003-01-16",NA,NA,37,"2002-11-15","09:15:00",9726300,706840,"wet",2003,"grassland",0,166,"AF",3,"GRP243",0,NA,NA,NA,3,NA,2
"ID618","F","1999-09-15","MK","2014-07-11",NA,NA,37,"2002-11-15","07:09:00",9724210,704970,"wet",2003,"grassland",0,39,"AF",3,"GRP243",1,0,"NR",NA,3,NA,2
"ID620","M","1999-09-15","MK","2003-01-16",NA,NA,37,"2002-11-15","07:09:00",9724210,704970,"wet",2003,"grassland",0,39,"RM",9,"GRP156",0,NA,NA,NA,3,1,1
"ID615","M","1999-09-15","MK","2005-01-07",NA,NA,37,"2002-11-15","15:28:00",9699340,736790,"wet",2003,"grassland",0,39,"NM",8,"GRP155",1,NA,NA,NA,NA,1,NA
"ID1099","M","2000-05-15","SU","2006-11-06",NA,NA,37,"2002-11-15","06:37:00",9709850,710510,"wet",2003,"grassland",0,31,"YM2",5,"GRP254",1,NA,NA,NA,3,NA,2
"ID1100","M","2000-05-15","SU","2013-04-29",NA,NA,37,"2002-11-15","10:43:00",9709450,710880,"wet",2003,"grassland",0,31,"YM2",5,"GRP254",1,NA,NA,NA,3,NA,2
"ID1101","F","2000-06-15","SU","2010-03-21",NA,NA,37,"2002-11-15","10:43:00",9709450,710880,"wet",2003,"grassland",0,30,"AF",3,"GRP254",1,0,"NR",NA,3,NA,2
"ID998","F","1995-10-15","SB","2007-12-19","D",48,37,"2002-11-15","08:25:00",9703190,714010,"wet",2003,"grassland",0,86,"AF",3,"GRP254",1,NA,"NR",1,3,NA,2
"ID999","F","1995-10-15","SB","2009-07-04",NA,NA,37,"2002-11-15","08:25:00",9703190,714010,"wet",2003,"grassland",0,86,"AF",3,"GRP254",1,NA,"NR",3,3,NA,2
"ID1102","F","2002-11-15","SU","2009-06-17",NA,NA,37,"2002-11-15","18:10:00",9703450,718170,"wet",2003,"grassland",0,1,"C",12,"GRP254",1,NA,NA,NA,3,NA,2
"ID986","F","1990-02-15","SW","2003-05-19","D",38,37,"2002-11-15","08:48:00",9703340,706510,"wet",2003,"grassland",0,154,"AF",3,"GRP257",0,NA,NA,NA,3,NA,2
"ID704","F","1997-10-15","SW","2005-06-07",NA,NA,37,"2002-11-15","17:21:00",9670650,703160,"wet",2003,"grassland",0,62,"AF",3,"GRP257",1,0,"NR",NA,3,NA,2
"ID705","F","1997-10-15","SW","2005-12-07",NA,NA,37,"2002-11-15","17:21:00",9670650,703160,"wet",2003,"grassland",0,62,"AF",3,"GRP257",1,1,"NR",NA,3,NA,2
"ID706","M","2002-03-15","SW","2005-04-03",NA,NA,37,"2002-11-15",NA,9681670,710990,"wet",2003,"grassland",0,9,"J",12,"GRP257",1,NA,NA,NA,3,NA,2
"ID315","M","1994-07-15","UNK","2011-01-05",NA,NA,37,"2002-11-15","08:31:00",9706630,710940,"wet",2003,"grassland",0,101,"RM",9,"GRP76",1,NA,NA,NA,3,1,1
"ID1125","F","1990-08-15","TR","2003-09-03",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,148,"AF",3,"GRP267",1,0,"NR",NA,7,NA,2
"ID1195","F","1995-08-15","TR","2008-04-21",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,88,"AF",3,"GRP267",1,NA,"RAF_1",NA,7,NA,2
"ID1199","F","1996-05-15","TR","2008-05-22",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,79,"AF",3,"GRP267",1,NA,"RAF_1",NA,7,NA,2
"ID1210","F","1998-08-15","TR","2007-07-28",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,52,"AF",3,"GRP267",1,NA,"RAF_1",NA,7,NA,2
"ID1211","F","1998-08-15","TR","2004-04-18",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,52,"AF",3,"GRP267",1,NA,"RAF_2",NA,7,NA,2
"ID1213","F","1998-08-15","TR",NA,NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,52,"AF",3,"GRP267",1,NA,"RAF_1",NA,7,NA,2
"ID1225","F","2002-02-15","TR","2006-06-04",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1226","F","2002-02-15","TR","2005-08-15",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1228","M","2002-02-15","TR","2004-12-15",NA,NA,37,"2002-11-15","07:49:00",9735540,706590,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1193","F","1995-08-15","TR","2011-01-25",NA,NA,37,"2002-11-15","08:03:00",9734290,708440,"wet",2003,"woodland",1,88,"AF",3,"GRP267",1,0,"NR",NA,7,NA,2
"ID1135","F","2002-08-15","TR","2014-02-18",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,4,"C",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1136","M","2002-08-15","TR","2004-12-01",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,4,"C",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1137","M","2002-08-15","TR","2005-05-17",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,4,"C",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1138","F","2002-09-15","TR","2006-06-28",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,3,"C",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1139","M","2002-09-15","TR","2006-06-13",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,3,"C",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1140","M","2002-09-15","TR","2006-06-25",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,3,"C",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1227","F","2002-02-15","TR","2013-05-14",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1229","M","2002-02-15","TR","2004-12-15",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1230","M","2002-02-15","TR","2006-06-13",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1231","F","2002-02-15","TR","2013-05-14",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1232","M","2002-02-15","TR","2006-07-01",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,10,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID1233","F","2002-05-15","TR","2005-03-01",NA,NA,37,"2002-11-15","07:15:00",9737100,706380,"wet",2003,"woodland",1,7,"J",12,"GRP267",1,NA,NA,NA,7,NA,2
"ID69","M","1996-07-15","UNK","2003-12-02",NA,NA,37,"2002-11-15","08:10:00",9731430,706920,"wet",2003,"woodland",1,77,"RM",9,"GRP26",1,NA,NA,NA,7,1,0
"ID1217","F","1999-04-15","TR","2006-04-16",NA,NA,37,"2002-11-15","08:10:00",9731430,706920,"wet",2003,"woodland",1,44,"AF",3,"GRP284",1,1,"NR",NA,4,NA,2
"ID1220","F","1999-08-15","TR","2010-04-02",NA,NA,37,"2002-11-15","08:10:00",9731430,706920,"wet",2003,"woodland",1,40,"AF",3,"GRP284",1,0,"NR",NA,4,NA,2
"ID1221","F","1999-08-15","TR","2010-05-04",NA,NA,37,"2002-11-15","06:58:00",9731250,707530,"wet",2003,"woodland",1,40,"AF",3,"GRP284",1,NA,"RAF_1",NA,4,NA,2
"ID1222","F","1999-08-15","TR","2003-06-10",NA,NA,37,"2002-11-15","06:58:00",9731250,707530,"wet",2003,"grassland",0,40,"AF",3,"GRP284",0,NA,NA,NA,4,NA,2
"ID924","M","1997-07-15","S#","2006-06-15",NA,NA,37,"2002-11-15","12:01:00",9715610,723070,"wet",2003,"grassland",0,65,"RM",9,"GRP213",1,NA,NA,NA,2,2,1
"ID923","M","1997-07-15","S#","2008-05-31",NA,NA,37,"2002-11-15","13:10:00",9715740,723500,"wet",2003,"grassland",0,65,"RM",9,"GRP213",1,NA,NA,NA,2,2,1
"ID189","F","1997-03-15","CV","2010-02-28",NA,NA,37,"2002-11-15","13:10:00",9715740,723500,"wet",2003,"grassland",0,69,"AF",3,"GRP293",1,1,"RAF_4",NA,2,NA,2
"ID188","F","1997-03-15","CV","2008-06-01",NA,NA,37,"2002-11-15","15:30:00",9715790,723390,"wet",2003,"grassland",0,69,"AF",3,"GRP293",1,1,"NR",NA,2,NA,2
"ID1129","F","1991-01-15","TR","2004-01-03",NA,NA,37,"2002-11-15","07:30:00",9730910,708270,"wet",2003,"woodland",1,143,"AF",3,"GRP300",1,NA,"RAF_1",NA,7,NA,2
"ID1198","F","1996-04-15","TR","2007-10-25",NA,NA,37,"2002-11-15","07:40:00",9730390,708090,"wet",2003,"woodland",1,80,"AF",3,"GRP300",1,0,"NR",NA,7,NA,2
"ID1203","F","1996-06-15","TR","2004-09-08","D",41,37,"2002-11-15","11:15:00",9730720,707970,"wet",2003,"woodland",1,78,"AF",3,"GRP300",1,0,"NR",NA,7,NA,2
"ID1332","F","2000-01-15","YT","2008-11-08",NA,NA,37,"2002-11-15","11:50:00",9730720,707970,"wet",2003,"woodland",1,35,"AF",3,"GRP300",1,0,"NR",NA,7,NA,2
"ID1334","F","2000-04-15","YT","2004-03-26",NA,NA,37,"2002-11-15","11:50:00",9730720,707970,"wet",2003,"woodland",1,32,"AF",3,"GRP300",1,0,"NR",NA,7,NA,2
"ID1335","M","2002-08-15","YT","2004-01-03",NA,NA,37,"2002-11-15","11:50:00",9730720,707970,"wet",2003,"woodland",1,4,"C",12,"GRP300",1,NA,NA,NA,7,NA,2
"ID1336","F","2002-08-15","YT",NA,NA,NA,37,"2002-11-15","11:50:00",9730720,707970,"wet",2003,"woodland",1,4,"C",12,"GRP300",1,NA,NA,NA,7,NA,2
"ID1133","F","2002-07-15","TR",NA,NA,NA,37,"2002-11-15","18:11:00",9731580,708310,"wet",2003,"woodland",1,5,"C",12,"GRP300",1,NA,NA,NA,7,NA,2
"ID1134","F","2002-07-15","TR","2014-01-19",NA,NA,37,"2002-11-15","18:11:00",9731580,708310,"wet",2003,"woodland",1,5,"C",12,"GRP300",1,NA,NA,NA,7,NA,2
"ID1130","F","1991-01-15","TR","2003-12-02",NA,NA,37,"2002-11-15","16:55:00",9731940,711740,"wet",2003,"woodland",1,143,"AF",3,"GRP300",1,1,"NR",0,7,NA,2
"ID1333","F","2000-01-15","YT","2003-03-17",NA,NA,37,"2002-11-15","07:31:00",9728830,712620,"wet",2003,"woodland",1,35,"AF",3,"GRP300",0,NA,NA,NA,7,NA,2
"ID31","F","1998-08-15","BF","2005-11-11",NA,NA,38,"2003-06-15","11:33:00",9716110,734510,"dry",2003,"grassland",0,59,"AF",3,"GRP16",1,NA,"RAF_1",NA,5,NA,2
"ID56","F","1991-08-15","BF","2004-07-06","D",41,38,"2003-06-15","09:00:00",9719390,741790,"dry",2003,"grassland",0,143,"AF",3,"GRP16",1,0,"NR",NA,5,NA,2
"ID38","F","2001-09-15","BF","2006-05-06",NA,NA,38,"2003-06-15","14:23:00",9719420,741720,"dry",2003,"grassland",0,22,"SA2",2,"GRP16",1,NA,NA,NA,5,NA,2
"ID39","M","2001-09-15","BF","2003-11-06",NA,NA,38,"2003-06-15","14:23:00",9719420,741720,"dry",2003,"grassland",0,22,"SA2",2,"GRP16",0,NA,NA,NA,5,NA,2
"ID285","M","1997-03-15","GU","2007-01-18",NA,NA,38,"2003-06-15","14:46:00",9714600,739030,"dry",2003,"grassland",0,76,"RM",9,"GRP92",1,NA,NA,NA,5,2,0
"ID36","F","2001-01-15","BF","2014-07-04",NA,NA,38,"2003-06-15","13:34:00",9718700,734420,"dry",2003,"grassland",0,30,"AF",3,"GRP16",1,0,"NR",NA,5,NA,2
"ID37","F","2001-01-15","BF","2013-04-12","D",58,38,"2003-06-15","13:34:00",9718700,734420,"dry",2003,"grassland",0,30,"AF",3,"GRP16",1,0,"NR",NA,5,NA,2
"ID42","M","2003-06-15","BF","2006-06-29",NA,NA,38,"2003-06-15","13:34:00",9718700,734420,"dry",2003,"woodland",1,1,"C",12,"GRP16",1,NA,NA,NA,5,NA,2
"ID54","F","1991-04-15","BF","2006-03-15",NA,NA,38,"2003-06-15","10:00:00",9718730,734370,"dry",2003,"grassland",0,147,"AF",3,"GRP16",1,1,"NR",0,5,NA,2
"ID282","M","1997-02-15","GU","2005-11-21",NA,NA,38,"2003-06-15","10:06:00",9718830,734210,"dry",2003,"grassland",0,77,"RM",9,"GRP92",1,NA,NA,NA,5,2,0
"ID167","F","1997-10-15","CS","2004-12-20","D",42,38,"2003-06-15","09:12:00",9731390,7e+05,"dry",2003,"grassland",0,69,"AF",3,"GRP46",1,NA,"NR",0,1,NA,2
"ID310","M","1994-07-15","UNK","2006-05-12",NA,NA,38,"2003-06-15","09:10:00",9731140,699930,"dry",2003,"woodland",1,108,"RM",9,"GRP105",1,NA,NA,NA,6,3,0
"ID873","M","1994-07-15","UNK","2006-03-04",NA,NA,38,"2003-06-15","08:19:00",9732270,700960,"dry",2003,"grassland",0,108,"RM",9,"GRP105",1,NA,NA,NA,6,3,0
"ID1028","M","1994-07-15","UNK","2006-02-20",NA,NA,38,"2003-06-15","09:36:00",9732040,700700,"dry",2003,"woodland",1,108,"RM",9,"GRP105",1,NA,NA,NA,6,3,0
"ID601","F","1993-09-15","MK","2010-11-19",NA,NA,38,"2003-06-15","13:07:00",9720390,717060,"dry",2003,"grassland",0,118,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID192","F","1999-03-15","CV",NA,NA,NA,38,"2003-06-15","13:38:00",9721000,715670,"dry",2003,"woodland",1,52,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID603","F","1993-09-15","MK","2005-10-04",NA,NA,38,"2003-06-15","13:38:00",9721000,715670,"dry",2003,"grassland",0,118,"AF",3,"GRP52",1,NA,"NR",0,12,NA,2
"ID587","F","1993-07-15","MK","2009-07-10","D",51,38,"2003-06-15",NA,9724670,716180,"dry",2003,"grassland",0,120,"AF",3,"GRP52",1,NA,"NR",0,12,NA,2
"ID205","F","2001-02-15","CV","2012-02-03",NA,NA,38,"2003-06-15","10:27:00",9721090,715730,"dry",2003,"grassland",0,29,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID211","F","2001-04-15","CV",NA,NA,NA,38,"2003-06-15","10:27:00",9721090,715730,"dry",2003,"grassland",0,27,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID590","F","1993-07-15","MK","2005-09-05","D",43,38,"2003-06-15","10:27:00",9721090,715730,"dry",2003,"grassland",0,120,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID206","M","2001-04-15","CV","2003-10-23",NA,NA,38,"2003-06-15","07:14:00",9716690,711650,"dry",2003,"grassland",0,27,"YM1",4,"GRP52",0,NA,NA,NA,12,NA,2
"ID195","F","1999-03-15","CV","2012-09-21",NA,NA,38,"2003-06-15","10:30:00",9718330,722630,"dry",2003,"grassland",0,52,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID600","F","1993-09-15","MK","2009-11-01",NA,NA,38,"2003-06-15","12:01:00",9720460,714470,"dry",2003,"grassland",0,118,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID210","M","2001-04-15","CV","2005-04-28",NA,NA,38,"2003-06-15","16:43:00",9715580,723090,"dry",2003,"woodland",1,27,"YM1",4,"GRP52",1,NA,NA,NA,12,NA,2
"ID852","M","1999-01-15","PN","2007-02-16",NA,NA,38,"2003-06-15","11:15:00",9725510,709430,"dry",2003,"grassland",0,54,"RM",9,"GRP199",1,NA,NA,NA,12,1,0
"ID204","M","2001-02-15","CV","2004-06-23",NA,NA,38,"2003-06-15","09:37:00",9722010,716940,"dry",2003,"grassland",0,29,"YM1",4,"GRP52",1,NA,NA,NA,12,NA,2
"ID208","M","2001-04-15","CV","2003-10-08",NA,NA,38,"2003-06-15","09:37:00",9722010,716940,"dry",2003,"grassland",0,27,"YM1",4,"GRP52",0,NA,NA,NA,12,NA,2
"ID584","F","1993-06-15","MK","2006-12-03",NA,NA,38,"2003-06-15","09:37:00",9722010,716940,"dry",2003,"woodland",1,121,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID209","F","2001-04-15","CV","2006-03-30",NA,NA,38,"2003-06-15","17:03:00",9720770,713200,"dry",2003,"woodland",1,27,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID207","F","2001-04-15","CV","2007-11-19",NA,NA,38,"2003-06-15","15:27:00",9722600,716210,"dry",2003,"woodland",1,27,"AF",3,"GRP52",1,0,"NR",NA,12,NA,2
"ID923","M","1997-07-15","S#","2008-05-31",NA,NA,38,"2003-06-15","15:37:00",9722600,716210,"dry",2003,"grassland",0,72,"RM",9,"GRP213",1,NA,NA,NA,2,2,1
"ID924","M","1997-07-15","S#","2006-06-15",NA,NA,38,"2003-06-15","15:37:00",9722600,716210,"dry",2003,"grassland",0,72,"RM",9,"GRP213",1,NA,NA,NA,2,2,1
"ID546","M","1999-05-15","MH","2005-01-21",NA,NA,38,"2003-06-15","10:38:00",9717780,714430,"dry",2003,"grassland",0,50,"NM",8,"GRP2",1,NA,NA,NA,NA,2,NA
"ID5","M","1999-10-15","JA","2004-11-27",NA,NA,38,"2003-06-15","08:52:00",9719020,712150,"dry",2003,"grassland",0,45,"NM",8,"GRP2",1,NA,NA,NA,NA,2,NA
"ID716","M","1996-04-15","N3","2003-12-07",NA,NA,38,"2003-06-15","18:38:00",9709570,711140,"dry",2003,"grassland",0,87,"RM",9,"GRP179",0,NA,NA,NA,7,1,0
"ID245","F","2002-09-15","PN","2004-01-17",NA,NA,38,"2003-06-15","18:38:00",9709570,711140,"dry",2003,"grassland",0,10,"J",12,"GRP71",1,NA,NA,NA,7,NA,2
"ID833","F","1995-10-15","PN","2007-09-18",NA,NA,38,"2003-06-15","18:38:00",9709570,711140,"dry",2003,"grassland",0,93,"AF",3,"GRP71",1,NA,"NR",0,7,NA,2
"ID839","F","1997-01-15","PN","2008-08-14",NA,NA,38,"2003-06-15","18:38:00",9709570,711140,"dry",2003,"grassland",0,78,"AF",3,"GRP71",1,0,"NR",NA,7,NA,2
"ID841","F","1997-03-15","PN","2008-08-14","D",49,38,"2003-06-15","18:38:00",9709570,711140,"dry",2003,"grassland",0,76,"AF",3,"GRP71",1,NA,"NR",1,7,NA,2
"ID842","F","1997-09-15","PN","2009-05-14",NA,NA,38,"2003-06-15","18:38:00",9709570,711140,"dry",2003,"grassland",0,70,"AF",3,"GRP71",1,NA,"RAF_2",NA,7,NA,2
"ID843","F","1997-09-15","PN","2005-09-05",NA,NA,38,"2003-06-15","09:10:00",9709560,711170,"dry",2003,"grassland",0,70,"AF",3,"GRP71",1,NA,"NR",0,7,NA,2
"ID826","F","1991-08-15","PN","2005-09-26",NA,NA,38,"2003-06-15","10:01:00",9711710,711780,"dry",2003,"grassland",0,143,"AF",3,"GRP71",1,NA,"NR",0,7,NA,2
"ID832","F","1995-10-15","PN","2006-01-07",NA,NA,38,"2003-06-15","11:05:00",9708400,702430,"dry",2003,"grassland",0,93,"AF",3,"GRP71",1,0,"NR",NA,7,NA,2
"ID278","F","1993-09-15","GU","2005-10-06","D",43,38,"2003-06-15","09:15:00",9700720,734560,"dry",2003,"grassland",0,118,"AF",3,"GRP89",1,0,"NR",NA,5,NA,2
"ID279","F","1993-09-15","GU","2004-05-29",NA,NA,38,"2003-06-15","15:37:00",9700790,734660,"dry",2003,"grassland",0,118,"AF",3,"GRP89",1,0,"NR",NA,5,NA,2
"ID495","M","1996-07-15","UNK","2005-04-04",NA,NA,38,"2003-06-15","09:13:00",9697270,734740,"dry",2003,"grassland",0,84,"RM",9,"GRP281",1,NA,NA,NA,5,3,2
"ID275","F","1993-08-15","GU","2006-12-29","D",46,38,"2003-06-15","09:13:00",9697270,734740,"dry",2003,"grassland",0,119,"AF",3,"GRP89",1,0,"NR",NA,5,NA,2
"ID1239","M","1996-07-15","UNK","2005-10-22",NA,NA,38,"2003-06-15","09:22:00",9697190,734560,"dry",2003,"grassland",0,84,"RM",9,"GRP281",1,NA,NA,NA,5,3,2
"ID287","F","1999-03-15","GU","2007-08-15","D",47,38,"2003-06-15","09:55:00",9702010,731960,"dry",2003,"grassland",0,52,"AF",3,"GRP89",1,0,"NR",NA,5,NA,2
