"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3","N3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY","DORIAN&GRAY"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER","BRENAGH,RICKMAN&OLIVIER"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS","PEANUT&JACK_RIVERS"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG","VIVALDI,BACH&SNAG"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","PN","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP","EP"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#","S#"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD","VAN-DYKE,TROJAN&OLD"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB","SB","SB","SB","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SB","SB","SB","SB","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU","SU"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR","TR"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TR","TR","TR","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34","TR34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH","MH"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MH","MH","MH","MH","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES","TWINKLE&TOES"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MK","MK","MK","MK","MK","MK","MK","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36","MK31-36"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N3","N3","N3","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA","SA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N3","N3","N3","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N3","N3","N3","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20","NN19&20"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES","CALVIN&HOBBES"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG","BONG"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW","NW"
